stop_id,stop_name,stop_lat,stop_lon,n_arrivals
de:11000:900141506::5,Am Steinberg (Berlin),52.558392,13.433299,717
de:11000:900141507::3,Prenzlauer Promenade/Am Steinberg (Berlin),52.556601,13.429745,717
de:12053:900360037::1,"Frankfurt (Oder), Dresdener Platz",52.336684,14.542901,716
de:11000:900110003::3,S Greifswalder Str. (Berlin),52.539884,13.437639,715
de:11000:900110016::3,"Berlin, Greifswalder Str./Ostseestr.",52.545173,13.444299,715
de:11000:900110020::6,"Berlin, Greifswalder Str./Danziger Str.",52.537663,13.435132,715
de:11000:900110515::1,Thomas-Mann-Str. (Berlin),52.543088,13.441421,715
de:11000:900140005::3,"Berlin, Albertinenstr.",52.549733,13.458121,715
de:11000:900140011::3,Antonplatz (Berlin),52.548475,13.452292,715
de:11000:900140706::2,Weißer See (Berlin),52.551384,13.464485,715
de:12060:900350330::1,"Eberswalde, Busbahnhof",52.83342,13.79792,715
de:11000:900160530::3,U Magdalenenstr./Buchberger Str. (Berlin),52.511906,13.490619,714
de:11000:900068201::3,S+U Tempelhof (Berlin),52.471171,13.385844,713
de:11000:900073101::1,S Marienfelde (Berlin),52.423945,13.374505,713
de:11000:900100023::6,U Rosenthaler Platz (Berlin),52.530196,13.401668,713
de:11000:900100080::1,U Weinmeisterstr./Gipsstr. (Berlin),52.525309,13.403544,713
de:11000:900120003:1:50,S Ostkreuz Bhf (Berlin),52.502908,13.468553,713
de:11000:900170013::4,Landsberger Allee/Blumberger Damm (Berlin),52.545906,13.570269,713
de:11000:900058106::1,Röblingstr./Arnulfstr. (Berlin),52.456375,13.360077,712
de:11000:900058151::1,Alboinstr./Arnulfstr. (Berlin),52.455677,13.369389,712
de:11000:900058152::2,Domnauer Str. (Berlin),52.455798,13.365304,712
de:11000:900068343::1,Wittekindstr. (Berlin),52.455483,13.373787,712
de:11000:900110001::3,S+U Schönhauser Allee (Berlin),52.549545,13.413923,711
de:11000:900110003::4,S Greifswalder Str. (Berlin),52.539976,13.437146,711
de:11000:900110007::1,"Berlin, Schönhauser Allee/Bornholmer Str.",52.553231,13.414658,711
de:11000:900110016::4,"Berlin, Greifswalder Str./Ostseestr.",52.545248,13.443685,711
de:11000:900110020::2,"Berlin, Greifswalder Str./Danziger Str.",52.536524,13.433117,711
de:11000:900110503::1,Milastr. (Berlin),52.545649,13.413102,711
de:11000:900110515::2,Thomas-Mann-Str. (Berlin),52.543087,13.440756,711
de:11000:900140005::4,"Berlin, Albertinenstr.",52.549914,13.457802,711
de:11000:900140011::5,Antonplatz (Berlin),52.548551,13.451607,711
de:11000:900081250::2,Gensweg (Berlin),52.415594,13.43359,710
de:11000:900048110::2,Erdener Str. (Berlin),52.489756,13.2755,708
de:11000:900048155::2,Hasensprung (Berlin),52.486695,13.27146,708
de:11000:900048156::2,Herbertstr. (Berlin),52.491835,13.280131,708
de:11000:900048158::2,Taubertstr. (Berlin),52.484648,13.26793,708
de:11000:900058101::6,S Südkreuz Bhf (Berlin),52.47615,13.364213,705
de:11000:900079202::4,U Boddinstr. (Berlin),52.478868,13.42556,705
de:11000:900100002::3,S Hackescher Markt (Berlin),52.523823,13.402593,705
de:11000:900100023::5,U Rosenthaler Platz (Berlin),52.530207,13.40163,705
de:11000:900131502::2,"Berlin, Frühlingstr.",52.574146,13.380508,705
de:11000:900071171::2,Halbauer Weg (Berlin),52.434677,13.363021,704
de:11000:900091101::1,"Berlin, Alt-Heiligensee",52.606655,13.21197,704
de:11000:900078102::6,U Rathaus Neukölln (Berlin),52.480664,13.435713,703
de:11000:900130013::6,Pankow Kirche (Berlin),52.570373,13.408632,703
de:12060:900350163::1,S Zepernick,52.659533,13.532504,703
de:11000:900034102::7,U Haselhorst (Berlin),52.538636,13.231802,701
de:11000:900083103::2,Arnikaweg (Berlin),52.42989,13.477868,700
de:11000:900039106::1,"Berlin, Parnemannweg",52.452201,13.137792,699
de:11000:900039160::2,Gößweinsteiner Gang (Berlin),52.450903,13.132178,699
de:11000:900039161::2,Temmeweg (Berlin),52.449399,13.130046,699
de:11000:900049301::2,Beeskowdamm (Berlin),52.409579,13.267439,699
de:11000:900100030::6,S+U Alexanderplatz Bhf/Memhardstr. (Berlin),52.523489,13.411363,699
de:11000:900110002::1,S Prenzlauer Allee (Berlin),52.545117,13.427566,699
de:11000:900110013::3,Prenzlauer Allee/Ostseestr. (Berlin),52.550546,13.429917,699
de:11000:900110017::11,Prenzlauer Allee/Danziger Str. (Berlin),52.53853,13.42386,699
de:11000:900110022::12,Mollstr./Prenzlauer Allee (Berlin),52.52765,13.416338,699
de:11000:900110506::3,Prenzlauer Allee/Metzer Str. (Berlin),52.531012,13.419394,699
de:11000:900110507::3,Knaackstr. (Berlin),52.53319,13.420703,699
de:11000:900110508::3,Marienburger Str. (Berlin),52.536036,13.422388,699
de:11000:900110509::3,Erich-Weinert-Str. (Berlin),52.547393,13.428481,699
de:11000:900110510::3,Fröbelstr. (Berlin),52.54175,13.425751,699
de:11000:900150007::5,Oberseestr. (Berlin),52.54684,13.497835,699
de:11000:900150510::3,Sandinostr. (Berlin),52.537889,13.479106,699
de:11000:900150511::1,Simon-Bolivar-Str. (Berlin),52.539429,13.483366,699
de:11000:900150512::1,Werneuchener Str. (Berlin),52.542163,13.488909,699
de:11000:900150513::1,"Berlin, Freienwalder Str.",52.54443,13.493233,699
de:12069:900220070::2,"Teltow, Warthestr.",52.397805,13.24521,699
de:11000:900082203::1,Lipschitzallee/Rudower Str. (Berlin),52.431904,13.474246,698
de:11000:900083103::1,Arnikaweg (Berlin),52.429411,13.478102,698
de:11000:900100040::1,Mollstr./Otto-Braun-Str. (Berlin),52.526057,13.420508,698
de:11000:900110001::4,S+U Schönhauser Allee (Berlin),52.549258,13.413455,698
de:11000:900110007::6,"Berlin, Schönhauser Allee/Bornholmer Str.",52.553665,13.415459,698
de:11000:900110503::2,Milastr. (Berlin),52.544921,13.412435,698
de:11000:900120010::2,S Ostbahnhof/Erich-Steinfurth-Str. (Berlin),52.510715,13.43719,698
de:11000:900120015::2,Franz-Mehring-Platz (Berlin),52.513042,13.439021,698
de:12054:900230032::6,"Potsdam, Johannes-Kepler-Platz",52.375585,13.129095,698
de:11000:900100001::6,S+U Friedrichstr. Bhf (Berlin),52.520531,13.38833,697
de:12054:900230006::1,"Potsdam, Charlottenhof Bhf",52.393082,13.036396,697
de:11000:900074256::1,Lichtenrader Damm 254 (Berlin),52.389759,13.407586,696
de:11000:900131510::1,Kuckhoffstr. (Berlin),52.583642,13.403209,696
de:11000:900131526::4,Heinrich-Böll-Str. (Berlin),52.587653,13.401781,696
de:11000:900150007::6,Oberseestr. (Berlin),52.547074,13.498103,696
de:11000:900150510::2,Sandinostr. (Berlin),52.538474,13.480536,696
de:11000:900150511::2,Simon-Bolivar-Str. (Berlin),52.540023,13.48464,696
de:11000:900150512::2,Werneuchener Str. (Berlin),52.542946,13.490168,696
de:11000:900150513::2,"Berlin, Freienwalder Str.",52.544449,13.493081,696
de:11000:900081253::1,Hasenhegerweg (Berlin),52.421335,13.449075,694
de:11000:900081254::1,Dröpkeweg (Berlin),52.419724,13.448781,694
de:11000:900082256::1,Landreiterweg (Berlin),52.421831,13.454474,694
de:11000:900120010::1,S Ostbahnhof/Erich-Steinfurth-Str. (Berlin),52.510746,13.437419,694
de:11000:900120015::1,Franz-Mehring-Platz (Berlin),52.513106,13.439269,694
de:12054:900230013::1,"Potsdam, Charlottenhof Bhf/Geschw.-Scholl-Str.",52.393684,13.034786,693
de:11000:900009202::14,U Osloer Str./Tromsöer Str. (Berlin),52.557568,13.372933,692
de:11000:900051259::2,Brücke-Museum/Kunsthaus Dahlem (Berlin),52.464582,13.277376,692
de:11000:900085103::2,Gotthardstr./Holländerstr. (Berlin),52.564885,13.334957,692
de:11000:900086151::2,Kapweg (Berlin),52.562919,13.331314,692
de:11000:900027261::1,Hugo-Cassirer-Str. (Berlin),52.559564,13.218813,691
de:11000:900027262::2,Spandauer-See-Brücke (Berlin),52.556387,13.218634,691
de:11000:900034102::8,U Haselhorst (Berlin),52.538924,13.231843,691
de:11000:900034154::2,Grützmacherpark (Berlin),52.544697,13.231684,691
de:11000:900034156::2,Stadion Haselhorst (Berlin),52.546288,13.230647,691
de:11000:900034158::2,Kleine Eiswerderstr. (Berlin),52.54908,13.22753,691
de:11000:900049254::2,Schweizerhofpark (Berlin),52.424166,13.262586,691
de:11000:900049303::1,Am Birkenknick (Berlin),52.414795,13.266182,691
de:11000:900049305::1,Leo-Baeck-Str. (Berlin),52.422223,13.263664,691
de:11000:900049354::1,Laehrstr. (Berlin),52.419684,13.264603,691
de:11000:900049356::1,Am Rehwechsel (Berlin),52.412318,13.266826,691
de:11000:900075101::1,"Berlin, Erkstr.",52.481515,13.439827,691
de:11000:900075102::2,Harzer Str./Wildenbruchstr. (Berlin),52.486197,13.446192,691
de:11000:900075151::1,Wildenbruchplatz (Berlin),52.484577,13.444021,691
de:11000:900078152::2,Morusstr. (Berlin),52.478314,13.432594,691
de:11000:900078172::1,Werbellinstr. (Berlin),52.478757,13.436142,691
de:11000:900079203::2,Herrfurthstr. (Berlin),52.477587,13.426878,691
de:11000:900190009::1,Heidelberger Str. (Berlin),52.488878,13.450094,691
de:11000:900100516::1,U Märkisches Museum/Inselstr. (Berlin),52.512389,13.410473,690
de:11000:900100020::4,S+U Potsdamer Platz Bhf (Berlin),52.509562,13.378551,689
de:11000:900100535::2,Leipziger Str./Wilhelmstr. (Berlin),52.509884,13.382877,689
de:11000:900120002::2,"Berlin, Tunnelstr.",52.490419,13.480533,689
de:11000:900120501::2,Alt-Stralau (Berlin),52.492702,13.476171,689
de:11000:900120502::2,Friedrich-Junge-Str. (Berlin),52.493491,13.472555,689
de:11000:900180001::2,S Köpenick (Berlin),52.458106,13.578984,689
de:11000:900183002::1,S Wilhelmshagen (Berlin),52.438601,13.720881,689
de:11000:900032104::2,"Berlin, Melanchthonplatz",52.521207,13.187957,688
de:11000:900091161::1,Dorfaue Heiligensee (Berlin),52.606532,13.210394,688
de:11000:900100001::14,S+U Friedrichstr. Bhf (Berlin),52.520949,13.386733,688
de:12053:900360037::2,"Frankfurt (Oder), Dresdener Platz",52.336676,14.54252,688
de:11000:900063203::2,"Berlin, Carmerplatz",52.452008,13.320456,687
de:11000:900063252::2,Haydnstr. (Berlin),52.449137,13.324169,687
de:11000:900002151::1,Wittstocker Str. (Berlin),52.530344,13.328484,686
de:11000:900020202::2,S Beusselstr. (Berlin),52.534164,13.328193,686
de:11000:900100038::6,Am Kupfergraben (Berlin),52.519167,13.393566,686
de:11000:900130504::2,Wilhelm-Kuhr-Str. (Berlin),52.568751,13.399696,686
de:11000:900180010::2,Mittelheide (Berlin),52.463425,13.582842,686
de:11000:900180011::1,Semliner Straße (Berlin),52.466544,13.575701,686
de:11000:900180507::2,Filehner Str. (Berlin),52.465374,13.578427,686
de:12054:900230014::1,"Potsdam, Platz der Einheit/West",52.398572,13.057969,686
de:11000:900058101:1:51,S Südkreuz Bhf (Berlin),52.476146,13.365282,685
de:11000:900074293::2,Wünsdorfer Str./Blohmstr. (Berlin),52.388906,13.394146,685
de:11000:900023201::4,S+U Zoologischer Garten Bhf (Berlin),52.506776,13.332991,684
de:11000:900176001:2:52,S Mahlsdorf Bhf (Berlin),52.512091,13.610667,684
de:11000:900058103:1:51,S+U Yorckstr. (Berlin),52.491334,13.372158,683
de:11000:900074105::3,Grimmstr. (Berlin),52.39814,13.406675,683
de:11000:900100036::2,Robert-Koch-Platz (Berlin),52.528319,13.380153,683
de:11000:900100506::7,Hannoversche Str. (Berlin),52.527035,13.386331,683
de:11000:900100508::1,Philippstr. (Berlin),52.527248,13.382996,683
de:12060:900350169::1,"Wandlitz, Bahnhof",52.745311,13.466302,683
de:11000:900017105::2,Hornstr.(Berlin),52.493367,13.38308,682
de:11000:900019158::2,Berliner Großmarkt (Berlin),52.536518,13.326685,682
de:11000:900057102::1,S+U Yorckstr. (Großgörschenstr.) (Berlin),52.492949,13.369182,682
de:11000:900057155::1,Katzbachstr. (Berlin),52.491681,13.37776,682
de:11000:900057171::1,Mansteinstr. (Berlin),52.493401,13.366155,682
de:11000:900058106::2,Röblingstr./Arnulfstr. (Berlin),52.45665,13.359729,682
de:11000:900058108::1,S+U Yorckstr. (Berlin),52.492438,13.371659,682
de:11000:900058151::2,Alboinstr./Arnulfstr. (Berlin),52.455745,13.370586,682
de:11000:900058152::1,Domnauer Str. (Berlin),52.455908,13.364285,682
de:11000:900160019::2,Lückstr./Weitlingstr. (Berlin),52.501624,13.493284,682
de:11000:900160548::1,"Berlin, Lichtenberger Brücke Süd",52.511364,13.497116,682
de:11000:900039162::2,Kaserne Hottengrund (Berlin),52.447681,13.127835,681
de:11000:900043201::1,U Güntzelstr. (Berlin),52.492049,13.330903,681
de:11000:900044201::3,U Berliner Str. (Berlin),52.487295,13.330798,681
de:12054:900230003::1,S Griebnitzsee Bhf,52.394013,13.128904,681
de:11000:900032101::2,"Berlin, Am Omnibushof",52.517926,13.1862,680
de:11000:900042101::2,U Spichernstr. (Berlin),52.49686,13.332072,679
de:11000:900085103::1,Gotthardstr./Holländerstr. (Berlin),52.564848,13.334706,679
de:11000:900086151::1,Kapweg (Berlin),52.562981,13.331221,679
de:11000:900089201::2,Konradshöher Str./Heiligenseestr. (Berlin),52.599778,13.25326,679
de:11000:900089251::2,Schulzendorfer Weg (Berlin),52.598945,13.260368,679
de:11000:900089302::3,Heiligenseestr./Ruppiner Chaussee (Berlin),52.597667,13.274631,679
de:11000:900130001:1:50,S Pankow-Heinersdorf (Berlin),52.578081,13.429448,679
de:12054:900230022::2,"Potsdam, Nauener Tor",52.403001,13.05793,679
de:12054:900230205::2,"Potsdam, Brandenburger Str.",52.400618,13.057826,679
de:11000:900009102::8,U Leopoldplatz (Berlin),52.546044,13.359507,678
de:11000:900009104::4,S+U Wedding (Berlin),52.54281,13.365222,678
de:11000:900009151::1,Gerichtstr. (Berlin),52.544545,13.362153,678
de:11000:900012101:2:53,S Anhalter Bahnhof (Berlin),52.503514,13.381617,678
de:11000:900023203::4,U Kurfürstendamm (Berlin),52.503114,13.331398,678
de:11000:900041101::2,U Fehrbelliner Platz (Berlin),52.490597,13.315394,678
de:11000:900042101::4,U Spichernstr. (Berlin),52.497354,13.330868,678
de:11000:900043101::2,U Hohenzollernplatz (Berlin),52.494095,13.32495,678
de:11000:900044202::2,S+U Bundesplatz (Berlin),52.477908,13.328613,678
de:11000:900061101::2,U Walther-Schreiber-Platz (Berlin),52.4661,13.328345,678
de:11000:900061102::2,U Friedrich-Wilhelm-Platz (Berlin),52.472114,13.328848,678
de:11000:900062202::2,S+U Rathaus Steglitz (Berlin),52.456131,13.320682,678
de:11000:900062203::2,U Schloßstr. (Berlin),52.460605,13.324455,678
de:11000:900186001:2:53,S Grünau (Berlin),52.412568,13.574282,678
de:11000:900142001:1:50,S Blankenburg (Berlin),52.591376,13.443308,677
de:11000:900032405::2,Metzer Str. (Berlin),52.525221,13.193396,676
de:11000:900120520::1,Glasbläserallee (Berlin),52.495671,13.467928,676
de:11000:900023202::2,U Augsburger Str. (Berlin),52.500362,13.336425,675
de:11000:900056101::4,U Wittenbergplatz (Berlin),52.501711,13.342926,675
de:11000:900192001:3:54,S Schöneweide Bhf (Berlin),52.45485,13.509917,675
de:11000:900001201::2,S+U Westhafen (Berlin),52.536744,13.342635,674
de:11000:900002201::2,U Birkenstr. (Berlin),52.532191,13.34141,674
de:11000:900003101::2,U Hansaplatz (Berlin),52.517882,13.342161,674
de:11000:900003104::2,U Turmstr. (Berlin),52.526128,13.341406,674
de:11000:900009101::2,U Amrumer Str. (Berlin),52.542294,13.350191,674
de:11000:900009102::4,U Leopoldplatz (Berlin),52.546349,13.35923,674
de:11000:900009201::2,U Nauener Platz (Berlin),52.551585,13.367543,674
de:11000:900009202::4,U Osloer Str. (Berlin),52.557148,13.373341,674
de:11000:900051202::2,U Breitenbachplatz (Berlin),52.466946,13.308834,674
de:11000:900110032::2,Stedingerweg (Berlin),52.538852,13.451818,674
de:11000:900045101::2,U Rüdesheimer Platz (Berlin),52.473372,13.3145,673
de:11000:900045102::2,S+U Heidelberger Platz (Berlin),52.480227,13.313224,673
de:11000:900191501::1,Sonnenallee/Baumschulenstr. (Berlin),52.461201,13.481833,673
de:11000:900008104::5,U Reinickendorfer Str. (Berlin),52.541402,13.368224,672
de:11000:900009104::3,S+U Wedding (Berlin),52.542915,13.365584,672
de:11000:900009151::2,Gerichtstr. (Berlin),52.544526,13.3627,672
de:11000:900050282::2,U Onkel Toms Hütte (Berlin),52.44982,13.25311,672
de:11000:900051201::2,U Freie Universität (Thielplatz) (Berlin),52.45096,13.281692,672
de:11000:900051301::2,U Oskar-Helene-Heim (Berlin),52.450312,13.268954,672
de:11000:900051302::2,U Podbielskiallee (Berlin),52.463981,13.295567,672
de:11000:900051303::2,U Dahlem-Dorf (Berlin),52.457115,13.289535,672
de:11000:900074205::2,"Berlin, Lichtenrader Damm/Barnetstr.",52.393309,13.406441,672
de:11000:900170001::8,S Marzahn (Berlin),52.543339,13.541601,671
de:12069:900220413::1,S Teltow Stadt/Gonfrevillestr.,52.39702,13.274557,671
de:11000:900002151::2,Wittstocker Str. (Berlin),52.53057,13.328687,670
de:11000:900063202::1,Birkbuschstr./Klingsorstr. (Berlin),52.447971,13.32586,670
de:11000:900063203::3,"Berlin, Carmerplatz",52.452738,13.320126,670
de:11000:900063252::1,Haydnstr. (Berlin),52.449411,13.323951,670
de:11000:900191001:2:51,S Baumschulenweg (Berlin),52.467537,13.489686,670
de:11000:900017171::2,U Mehringdamm (Berlin) [Pos 7 Endstelle],52.492899,13.388704,669
de:11000:900056104::4,U Bülowstr. (Berlin),52.497523,13.362576,669
de:11000:900057107::2,Dennewitzplatz (Berlin),52.495969,13.365763,669
de:11000:900170012::2,Lea-Grundig-Str. (Berlin),52.556206,13.566171,669
de:11000:900170013::2,Landsberger Allee/Blumberger Damm (Berlin),52.547006,13.571966,669
de:11000:900170510::2,Glambecker Ring (Berlin),52.555369,13.573563,669
de:11000:900183004::1,Schönblicker Str. (Berlin),52.433032,13.711492,669
de:11000:900183004::2,Schönblicker Str. (Berlin),52.432983,13.711239,669
de:11000:900183508::1,Frankenbergstr. (Berlin),52.436174,13.716726,669
de:11000:900183508::2,Frankenbergstr. (Berlin),52.436564,13.71722,669
de:11000:900190100::2,Elsenstr./S Treptower Park (Berlin),52.493172,13.458434,669
de:11000:900019158::1,Berliner Großmarkt (Berlin),52.536742,13.326963,668
de:11000:900176501::1,Fritz-Reuter-Str. (Berlin),52.511381,13.614801,668
de:11000:900176502::2,Donizettistr./Lemkestr. (Berlin),52.512198,13.619104,668
de:11000:900085281::2,Lindauer Allee/Residenzstr. (Berlin),52.572599,13.359583,667
de:11000:900023201::3,S+U Zoologischer Garten Bhf (Berlin),52.506825,13.332797,666
de:11000:900023203::3,U Kurfürstendamm (Berlin),52.503123,13.331243,666
de:11000:900042101::3,U Spichernstr. (Berlin),52.497354,13.330719,666
de:11000:900044201::12,U Berliner Str. (Berlin),52.486688,13.330733,666
de:11000:900044202::1,S+U Bundesplatz (Berlin),52.477904,13.328481,666
de:11000:900061101::1,U Walther-Schreiber-Platz (Berlin),52.466103,13.328178,666
de:11000:900061102::1,U Friedrich-Wilhelm-Platz (Berlin),52.472131,13.328639,666
de:11000:900062202::1,S+U Rathaus Steglitz (Berlin),52.456165,13.320476,666
de:11000:900062203::1,U Schloßstr. (Berlin),52.460629,13.324477,666
de:11000:900191003::4,Baumschulenstr./Köpenicker Landstr. (Berlin),52.46968,13.491946,666
de:11000:900191004::1,Kiefholzstr./Baumschulenstr. (Berlin),52.464989,13.486269,666
de:11000:900191502::2,Frauenlobstr. (Berlin),52.463306,13.48424,666
de:11000:900085203::4,U Residenzstr. (Berlin),52.570761,13.36086,665
de:11000:900085281::1,Lindauer Allee/Residenzstr. (Berlin),52.573006,13.359633,665
de:11000:900001201::1,S+U Westhafen (Berlin),52.536766,13.342507,664
de:11000:900002201::1,U Birkenstr. (Berlin),52.532192,13.341235,664
de:11000:900003101::1,U Hansaplatz (Berlin),52.517873,13.341988,664
de:11000:900003104::1,U Turmstr. (Berlin),52.526136,13.341178,664
de:11000:900009101::1,U Amrumer Str. (Berlin),52.54237,13.350099,664
de:11000:900009102::3,U Leopoldplatz (Berlin),52.546448,13.359059,664
de:11000:900066202::2,Luzerner Str. (Berlin),52.424018,13.293405,664
de:11000:900044201::4,U Berliner Str. (Berlin),52.487326,13.331167,663
de:11000:900089201::1,Konradshöher Str./Heiligenseestr. (Berlin),52.599911,13.252819,663
de:11000:900089251::1,Schulzendorfer Weg (Berlin),52.599041,13.260303,663
de:11000:900089302::4,Heiligenseestr./Ruppiner Chaussee (Berlin),52.597785,13.274263,663
de:11000:900050254::1,Leichhardtstr. (Berlin),52.445305,13.267679,662
de:11000:900051310::1,Clayallee/Oskar-Helene-Park (Berlin),52.44788,13.269071,662
de:11000:900080402::1,U Britz-Süd (Berlin),52.437777,13.448097,662
de:11000:900160005::5,U Magdalenenstr. (Berlin),52.512752,13.489755,662
de:11000:900160016::1,Freiaplatz (Berlin),52.515821,13.497763,662
de:11000:900160528::1,Schottstr. (Berlin),52.515702,13.491378,662
de:11000:900039162::1,Kaserne Hottengrund (Berlin),52.446911,13.12709,661
de:11000:900041101::3,U Fehrbelliner Platz (Berlin),52.490391,13.314185,661
de:11000:900083260::1,Rudower Höhe (Berlin),52.42049,13.514695,661
de:11000:900083304::3,Pfarrer-Heß-Weg (Berlin),52.419233,13.510187,661
de:11000:900083355::2,Selgenauer Weg (Berlin),52.418458,13.505224,661
de:11000:900083356::2,Landhaussiedlung (Berlin),52.418138,13.502029,661
de:11000:900142500::1,Treseburger Str. (Berlin),52.596595,13.466953,661
de:11000:900142501::2,Karower Damm/Georgenstr. (Berlin),52.593866,13.461669,661
de:11000:900143502::1,Beuthener Str. (Berlin),52.605102,13.475835,661
de:11000:900143503::1,Blankenburger Chaussee/Straße 45 (Berlin),52.6022,13.471951,661
de:11000:900143504::1,Blankenburger Chaussee/Straße 42 (Berlin),52.607925,13.479512,661
de:11000:900050254::2,Leichhardtstr. (Berlin),52.445122,13.267275,660
de:11000:900051310::2,Clayallee/Oskar-Helene-Park (Berlin),52.447914,13.268698,660
de:11000:900074702::3,S Lichtenrade (Berlin),52.386487,13.395437,659
de:11000:900078271::1,Lahnstr./U Neukölln (Berlin),52.467751,13.442793,659
de:11000:900083304::4,Pfarrer-Heß-Weg (Berlin),52.41919,13.510217,659
de:11000:900083355::1,Selgenauer Weg (Berlin),52.418357,13.50506,659
de:11000:900083356::1,Landhaussiedlung (Berlin),52.418111,13.502507,659
de:11000:900131510::2,Kuckhoffstr. (Berlin),52.583992,13.402917,659
de:11000:900131526::3,Heinrich-Böll-Str. (Berlin),52.587653,13.401721,659
de:11000:900160545::1,"Berlin, Lichtenberger Brücke Nord",52.511522,13.498194,658
de:12054:900230999:3:54,S Potsdam Hauptbahnhof,52.391764,13.066755,658
de:11000:900017104::3,U Möckernbrücke (Berlin),52.498643,13.38302,657
de:11000:900041102::1,U Blissestr. (Berlin),52.486328,13.32192,657
de:11000:900044201::1,U Berliner Str. (Berlin),52.487265,13.330998,657
de:11000:900054102::1,U Kleistpark (Berlin),52.490297,13.360266,657
de:11000:900054103::1,U Eisenacher Str. (Berlin),52.489521,13.350362,657
de:11000:900055102::3,U Bayerischer Platz (Berlin),52.488621,13.341516,657
de:11000:900057103::1,S+U Yorckstr. (Berlin),52.492922,13.370841,657
de:11000:900078101::1,U Hermannplatz (Berlin),52.486364,13.424162,657
de:11000:900083201::2,U Rudow (Berlin),52.416332,13.495157,657
de:11000:900078102::1,U Rathaus Neukölln (Berlin),52.481765,13.433958,656
de:11000:900078103::1,U Karl-Marx-Str. (Berlin),52.476514,13.439167,656
de:11000:900078201::1,S+U Neukölln (Berlin),52.468614,13.44167,656
de:11000:900080201::1,U Blaschkoallee (Berlin),52.452075,13.44914,656
de:11000:900080202::1,U Grenzallee (Berlin),52.462871,13.444733,656
de:11000:900080401::1,U Parchimer Allee (Berlin),52.444778,13.449536,656
de:11000:900142500::2,Treseburger Str. (Berlin),52.596639,13.466743,656
de:11000:900142501::1,Karower Damm/Georgenstr. (Berlin),52.593881,13.461468,656
de:11000:900143502::2,Beuthener Str. (Berlin),52.605588,13.476343,656
de:11000:900143503::2,Blankenburger Chaussee/Straße 45 (Berlin),52.601689,13.471117,656
de:11000:900143504::2,Blankenburger Chaussee/Straße 42 (Berlin),52.607221,13.478469,656
de:11000:900027205::1,Aalemannufer (Berlin),52.573402,13.21247,655
de:11000:900027291::1,Papenberger Weg (Berlin),52.578551,13.210131,655
de:11000:900085205::2,Kolpingplatz (Berlin),52.57391,13.358978,655
de:11000:900096405::1,S Eichborndamm (Berlin),52.577487,13.314809,655
de:11000:900192001:2:53,S Schöneweide Bhf (Berlin),52.4548,13.50983,655
de:11000:900049301::1,Beeskowdamm (Berlin),52.409653,13.267192,654
de:11000:900140019::2,Mirbachplatz (Berlin),52.553099,13.448039,654
de:11000:900140507::2,Woelckpromenade (Berlin),52.551639,13.453437,654
de:11000:900141002::2,Heinersdorf Kirche (Berlin),52.568335,13.439147,654
de:12054:900230003:1:50,S Griebnitzsee Bhf,52.394529,13.127597,653
de:12054:900230071::1,"Potsdam, Burgstr./Klinikum",52.398356,13.064663,653
de:11000:900022202::1,U Richard-Wagner-Platz (Berlin),52.516645,13.306512,652
de:11000:900066254::2,Thuner Platz (Berlin),52.423791,13.296318,652
de:11000:900140002::3,"Berlin, Pasedagplatz",52.559995,13.460274,652
de:11000:900140019::1,Mirbachplatz (Berlin),52.553219,13.447874,652
de:11000:900140507::1,Woelckpromenade (Berlin),52.551971,13.45244,652
de:11000:900140713::2,Berliner Allee/Rennbahnstr. (Berlin),52.557365,13.465675,652
de:11000:900170003::1,S Mehrower Allee (Berlin),52.557412,13.555272,652
de:11000:900183001:1:51,S Rahnsdorf (Berlin),52.451598,13.689921,652
de:11000:900183002:1:51,S Wilhelmshagen (Berlin),52.438589,13.722319,652
de:12069:900220079::2,"Teltow, Rammrath-Brücke",52.400285,13.240389,652
de:11000:900058103:1:50,S+U Yorckstr. (Berlin),52.491339,13.372006,650
de:11000:900082201::1,U Lipschitzallee (Berlin),52.424611,13.462666,650
de:11000:900082202::1,U Johannisthaler Chaussee (Berlin),52.42928,13.453239,650
de:11000:900083101::1,U Zwickauer Damm (Berlin),52.423252,13.483727,650
de:11000:900083102::1,U Wutzkyallee (Berlin),52.423277,13.474655,650
de:11000:900151006::3,"Berlin, Prerower Platz",52.563659,13.506333,650
de:11000:900152003::5,"Berlin, Welsestr.",52.569235,13.525497,650
de:11000:900152006::1,Prendener Str. (Berlin),52.568523,13.519926,650
de:11000:900152007::6,Falkenberg (Berlin),52.570005,13.527326,650
de:11000:900175002:1:51,S Kaulsdorf (Berlin),52.512076,13.590479,650
de:11000:900180006::3,Freiheit (Berlin),52.446959,13.575361,650
de:11000:900180701::1,S Köpenick (Berlin) [Tram Stellingdamm],52.459005,13.581157,650
de:11000:900006100::5,S Wollankstr./Sternstr. (Berlin),52.565403,13.390532,649
de:11000:900023302::1,U Adenauerplatz (Berlin),52.499998,13.307175,649
de:11000:900024102:1:51,S Westkreuz (Berlin),52.501013,13.284448,649
de:11000:900024201::3,U Bismarckstr. (Berlin),52.5115,13.305095,649
de:11000:900024202::1,U Wilmersdorfer Str. (Berlin),52.506353,13.306655,649
de:11000:900041201::1,U Konstanzer Str. (Berlin),52.494524,13.309008,649
de:11000:900048153::1,Lynarstr. (Berlin),52.489265,13.284707,649
de:11000:900048161::2,Delbrückstr. (Berlin),52.483978,13.28258,649
